     timestamp      | duration | description
2025-09-15 16:51:04 |  1.60s   | 🎈No new notices found
2025-09-15 17:09:09 |  1.35s   | 🎈No new notices found
2025-09-15 17:25:07 |  2.69s   | 📢Found 3 new notices --> sent to telegram bot
2025-09-15 17:37:48 |  1.16s   | 🎈No new notices found
2025-09-15 17:49:01 |  1.60s   | 🎈No new notices found
2025-09-15 17:59:46 |  1.46s   | 🎈No new notices found
2025-09-15 18:54:40 |  1.60s   | 🎈No new notices found
2025-09-15 19:26:44 |  1.86s   | 🎈No new notices found
2025-09-15 19:42:39 |  1.38s   | 🎈No new notices found
2025-09-15 19:53:51 |  3.12s   | 🎈No new notices found
2025-09-15 20:17:11 |  1.51s   | 🎈No new notices found
2025-09-15 20:35:37 |  3.10s   | 🎈No new notices found
2025-09-15 20:47:39 |  1.86s   | 🎈No new notices found
2025-09-15 20:58:24 |  1.07s   | 🎈No new notices found
2025-09-15 21:27:28 |  1.38s   | 🎈No new notices found
2025-09-15 21:42:18 |  1.34s   | 🎈No new notices found
2025-09-15 21:53:16 |  2.17s   | 🎈No new notices found
2025-09-15 22:18:54 |  1.47s   | 🎈No new notices found
2025-09-15 22:42:05 |  1.28s   | 🎈No new notices found
2025-09-15 22:53:33 |  1.62s   | 🎈No new notices found
2025-09-15 23:13:35 |  1.71s   | 🎈No new notices found
2025-09-15 23:30:43 |  1.25s   | 🎈No new notices found
2025-09-15 23:42:29 |  1.66s   | 🎈No new notices found
2025-09-15 23:53:09 |  1.02s   | 🎈No new notices found
2025-09-16 00:20:58 |  1.36s   | 🎈No new notices found
2025-09-16 00:44:27 |  1.71s   | 🎈No new notices found
2025-09-16 00:55:38 |  3.14s   | 🎈No new notices found
2025-09-16 01:16:05 |  1.87s   | 🎈No new notices found
2025-09-16 01:27:14 |  1.65s   | 🎈No new notices found
2025-09-16 01:39:28 |  1.05s   | 🎈No new notices found
2025-09-16 01:50:07 |  1.50s   | 🎈No new notices found
2025-09-16 02:09:35 |  1.47s   | 🎈No new notices found
2025-09-16 02:30:25 |  1.55s   | 🎈No new notices found
2025-09-16 02:43:12 |  2.80s   | 🎈No new notices found
2025-09-16 02:54:08 |  1.75s   | 🎈No new notices found
2025-09-16 03:14:49 |  1.75s   | 🎈No new notices found
2025-09-16 03:29:17 |  2.05s   | 🎈No new notices found
2025-09-16 03:40:41 |  1.78s   | 🎈No new notices found
2025-09-16 03:51:44 |  2.98s   | 🎈No new notices found
2025-09-16 04:10:44 |  4.92s   | 🎈No new notices found
2025-09-16 04:30:34 |  3.87s   | 🎈No new notices found
2025-09-16 04:42:12 |  2.95s   | 🎈No new notices found
2025-09-16 04:52:46 |  3.05s   | 🎈No new notices found
2025-09-16 05:12:08 |  4.81s   | 🎈No new notices found
2025-09-16 05:26:58 |  1.80s   | 🎈No new notices found
2025-09-16 05:39:24 |  2.96s   | 🎈No new notices found
2025-09-16 05:50:19 |  1.95s   | 🎈No new notices found
2025-09-16 06:40:46 |  1.71s   | 🎈No new notices found
2025-09-16 08:11:04 |  3.18s   | 🎈No new notices found
2025-09-16 09:04:31 |  1.39s   | 🎈No new notices found
2025-09-16 09:36:39 |  1.73s   | 🎈No new notices found
2025-09-16 09:50:36 |  2.39s   | 🎈No new notices found
2025-09-16 10:11:38 |  1.83s   | 🎈No new notices found
2025-09-16 10:34:23 |  1.72s   | 🎈No new notices found
2025-09-16 10:46:12 |  2.90s   | 🎈No new notices found
2025-09-16 10:57:14 |  2.16s   | 🎈No new notices found
2025-09-16 11:22:45 |  2.94s   | 🎈No new notices found
2025-09-16 11:38:29 |  1.72s   | 🎈No new notices found
2025-09-16 11:49:05 |  2.96s   | 🎈No new notices found
2025-09-16 11:59:52 |  1.74s   | 🎈No new notices found
2025-09-16 12:38:09 |  1.58s   | 🎈No new notices found
2025-09-16 12:53:24 |  1.11s   | 🎈No new notices found
2025-09-16 13:16:02 |  1.95s   | 🎈No new notices found
2025-09-16 13:31:13 |  1.84s   | 🎈No new notices found
2025-09-16 13:42:35 |  1.63s   | 🎈No new notices found
2025-09-16 13:53:43 |  2.02s   | 🎈No new notices found
2025-09-16 14:22:03 |  1.33s   | 🎈No new notices found
2025-09-16 14:44:10 |  1.70s   | 🎈No new notices found
2025-09-16 14:56:37 |  1.78s   | 🎈No new notices found
2025-09-16 15:25:03 |  2.17s   | 🎈No new notices found
2025-09-16 15:41:02 |  1.14s   | 🎈No new notices found
2025-09-16 15:52:04 |  1.78s   | 🎈No new notices found
2025-09-16 16:13:30 |  1.06s   | 🎈No new notices found
2025-09-16 16:36:09 |  1.69s   | 🎈No new notices found
2025-09-16 16:47:30 |  1.83s   | 🎈No new notices found
2025-09-16 16:58:35 |  1.61s   | 🎈No new notices found
2025-09-16 17:20:32 |  1.27s   | 🎈No new notices found
2025-09-16 17:31:37 |  2.08s   | 🎈No new notices found
2025-09-16 17:42:21 |  3.88s   | 📢Found 1 new notices --> sent to telegram bot
2025-09-16 17:53:34 |  1.63s   | 🎈No new notices found
2025-09-16 18:32:45 |  0.91s   | 🎈No new notices found
2025-09-16 19:07:12 |  1.60s   | 🎈No new notices found
2025-09-16 19:37:40 |  1.56s   | 🎈No new notices found
2025-09-16 19:50:38 |  1.85s   | 🎈No new notices found
2025-09-16 20:10:14 |  1.62s   | 🎈No new notices found
2025-09-16 20:33:42 |  1.59s   | 🎈No new notices found
2025-09-16 20:47:53 |  1.73s   | 📢Found 2 new notices --> sent to telegram bot
2025-09-16 20:58:34 |  1.12s   | 🎈No new notices found
2025-09-16 21:27:50 |  1.35s   | 🎈No new notices found
2025-09-16 21:42:46 |  1.35s   | 🎈No new notices found
2025-09-16 21:53:59 |  1.12s   | 🎈No new notices found
2025-09-16 22:21:10 |  1.49s   | 🎈No new notices found
2025-09-16 22:42:20 |  1.30s   | 🎈No new notices found
2025-09-16 22:53:40 |  1.61s   | 🎈No new notices found
2025-09-16 23:13:55 |  1.62s   | 🎈No new notices found
2025-09-16 23:31:33 |  2.05s   | 🎈No new notices found
2025-09-16 23:43:11 |  1.56s   | 🎈No new notices found
2025-09-16 23:53:53 |  1.83s   | 🎈No new notices found
2025-09-17 00:23:53 |  2.98s   | 🎈No new notices found
2025-09-17 00:46:00 |  3.00s   | 🎈No new notices found
2025-09-17 00:56:55 |  2.73s   | 🎈No new notices found
2025-09-17 01:17:59 |  1.52s   | 🎈No new notices found
2025-09-17 01:28:36 |  1.02s   | 🎈No new notices found
2025-09-17 01:40:02 |  1.66s   | 🎈No new notices found
2025-09-17 01:51:07 |  1.16s   | 🎈No new notices found
2025-09-17 02:11:53 |  1.63s   | 🎈No new notices found
2025-09-17 02:32:00 |  2.03s   | 🎈No new notices found
2025-09-17 02:44:10 |  2.84s   | 🎈No new notices found
2025-09-17 02:55:14 |  1.62s   | 🎈No new notices found
2025-09-17 03:17:27 |  1.75s   | 🎈No new notices found
2025-09-17 03:29:42 |  1.80s   | 🎈No new notices found
2025-09-17 03:41:08 |  2.95s   | 🎈No new notices found
2025-09-17 03:52:16 |  1.52s   | 🎈No new notices found
2025-09-17 04:11:28 |  1.53s   | 🎈No new notices found
2025-09-17 04:28:27 |  1.54s   | 🎈No new notices found
2025-09-17 04:40:01 |  4.76s   | 🎈No new notices found
2025-09-17 04:50:44 |  1.85s   | 🎈No new notices found
2025-09-17 05:07:19 |  3.21s   | 🎈No new notices found
2025-09-17 05:23:18 |  1.30s   | 🎈No new notices found
2025-09-17 05:35:45 |  3.10s   | 🎈No new notices found
2025-09-17 05:46:45 |  1.83s   | 🎈No new notices found
2025-09-17 05:57:29 |  1.63s   | 🎈No new notices found
2025-09-17 07:51:35 |  1.92s   | 🎈No new notices found
2025-09-17 08:49:47 |  1.93s   | 🎈No new notices found
2025-09-17 09:19:46 |  1.75s   | 🎈No new notices found
2025-09-17 09:42:04 |  3.13s   | 🎈No new notices found
2025-09-17 09:52:23 |  1.14s   | 🎈No new notices found
2025-09-17 10:15:45 |  1.73s   | 🎈No new notices found
2025-09-17 10:36:05 |  1.46s   | 🎈No new notices found
2025-09-17 10:47:50 |  1.70s   | 🎈No new notices found
2025-09-17 10:58:54 |  1.76s   | 🎈No new notices found
2025-09-17 11:25:29 |  1.78s   | 🎈No new notices found
2025-09-17 11:40:10 |  1.18s   | 🎈No new notices found
2025-09-17 11:51:17 |  1.72s   | 🎈No new notices found
2025-09-17 12:16:59 |  1.67s   | 🎈No new notices found
2025-09-17 12:44:47 |  3.00s   | 🎈No new notices found
2025-09-17 12:56:28 |  3.01s   | 🎈No new notices found
2025-09-17 13:21:14 |  1.88s   | 🎈No new notices found
2025-09-17 13:33:32 |  1.90s   | 🎈No new notices found
2025-09-17 13:44:26 |  1.95s   | 🎈No new notices found
2025-09-17 13:54:52 |  1.57s   | 🎈No new notices found
2025-09-17 14:24:54 |  2.97s   | 🎈No new notices found
2025-09-17 14:46:17 |  3.24s   | 🎈No new notices found
2025-09-17 14:56:42 |  3.33s   | 🎈No new notices found
2025-09-17 15:24:24 |  1.67s   | 🎈No new notices found
2025-09-17 15:39:43 |  1.44s   | 🎈No new notices found
2025-09-17 15:50:49 |  1.72s   | 🎈No new notices found
2025-09-17 16:10:49 |  1.85s   | 🎈No new notices found
2025-09-17 16:33:45 |  1.63s   | 🎈No new notices found
2025-09-17 16:46:33 |  1.99s   | 🎈No new notices found
2025-09-17 16:57:10 |  1.80s   | 🎈No new notices found
2025-09-17 17:18:49 |  3.05s   | 🎈No new notices found
2025-09-17 17:30:02 |  2.01s   | 🎈No new notices found
2025-09-17 17:40:58 |  1.34s   | 🎈No new notices found
2025-09-17 17:52:11 |  2.29s   | 🎈No new notices found
2025-09-17 18:26:10 |  1.83s   | 🎈No new notices found
2025-09-17 19:04:46 |  1.77s   | 🎈No new notices found
2025-09-17 19:35:10 |  1.62s   | 🎈No new notices found
2025-09-17 19:48:16 |  1.69s   | 🎈No new notices found
2025-09-17 19:58:51 |  2.00s   | 🎈No new notices found
2025-09-17 20:25:45 |  1.39s   | 🎈No new notices found
2025-09-17 20:42:03 |  1.76s   | 🎈No new notices found
2025-09-17 20:52:44 |  1.66s   | 🎈No new notices found
2025-09-17 21:15:22 |  2.25s   | 🎈No new notices found
2025-09-17 21:33:16 |  1.91s   | 🎈No new notices found
2025-09-17 21:44:38 |  1.22s   | 🎈No new notices found
2025-09-17 21:55:25 |  1.32s   | 🎈No new notices found
2025-09-17 22:25:37 |  1.35s   | 🎈No new notices found
2025-09-17 22:45:55 |  1.74s   | 🎈No new notices found
2025-09-17 22:56:37 |  1.87s   | 🎈No new notices found
2025-09-17 23:18:57 |  1.43s   | 🎈No new notices found
2025-09-17 23:33:16 |  1.65s   | 🎈No new notices found
2025-09-17 23:44:05 |  2.99s   | 🎈No new notices found
2025-09-17 23:55:18 |  1.53s   | 🎈No new notices found
2025-09-18 00:28:13 |  1.08s   | 🎈No new notices found
2025-09-18 00:48:32 |  1.36s   | 🎈No new notices found
2025-09-18 00:59:24 |  1.57s   | 🎈No new notices found
2025-09-18 01:19:56 |  1.62s   | 🎈No new notices found
2025-09-18 01:31:08 |  1.36s   | 🎈No new notices found
2025-09-18 01:41:54 |  1.94s   | 🎈No new notices found
2025-09-18 01:52:33 |  1.76s   | 🎈No new notices found
2025-09-18 02:14:53 |  1.65s   | 🎈No new notices found
2025-09-18 02:32:49 |  1.95s   | 🎈No new notices found
2025-09-18 02:44:26 |  2.91s   | 🎈No new notices found
2025-09-18 02:55:23 |  1.86s   | 🎈No new notices found
2025-09-18 03:17:01 |  1.97s   | 🎈No new notices found
2025-09-18 03:27:54 |  1.63s   | 🎈No new notices found
2025-09-18 03:40:00 |  1.75s   | 🎈No new notices found
2025-09-18 03:51:07 |  3.16s   | 🎈No new notices found
2025-09-18 04:09:50 |  2.05s   | 🎈No new notices found
2025-09-18 04:27:24 |  2.93s   | 🎈No new notices found
2025-09-18 04:39:11 |  3.36s   | 🎈No new notices found
2025-09-18 04:50:11 |  3.00s   | 🎈No new notices found
2025-09-18 05:01:36 |  1.84s   | 🎈No new notices found
2025-09-18 05:23:34 |  1.61s   | 🎈No new notices found
2025-09-18 05:35:54 |  1.82s   | 🎈No new notices found
2025-09-18 05:46:59 |  2.97s   | 🎈No new notices found
2025-09-18 05:58:03 |  2.99s   | 🎈No new notices found
2025-09-18 07:54:19 |  1.32s   | 🎈No new notices found
2025-09-18 08:55:57 |  2.79s   | 🎈No new notices found
2025-09-18 09:31:28 |  1.62s   | 🎈No new notices found
2025-09-18 09:49:45 |  1.83s   | 🎈No new notices found
2025-09-18 10:00:06 |  1.65s   | 🎈No new notices found
2025-09-18 10:30:30 |  1.15s   | 🎈No new notices found
2025-09-18 10:44:14 |  1.93s   | 🎈No new notices found
2025-09-18 10:55:21 |  3.32s   | 🎈No new notices found
2025-09-18 11:18:10 |  1.76s   | 🎈No new notices found
2025-09-18 11:34:41 |  1.72s   | 🎈No new notices found
2025-09-18 11:45:36 |  1.86s   | 🎈No new notices found
2025-09-18 11:56:04 |  1.70s   | 🎈No new notices found
2025-09-18 12:31:55 |  1.69s   | 🎈No new notices found
2025-09-18 12:51:04 |  1.98s   | 🎈No new notices found
2025-09-18 13:10:25 |  2.27s   | 🎈No new notices found
2025-09-18 13:27:52 |  2.03s   | 🎈No new notices found
2025-09-18 13:40:07 |  1.86s   | 🎈No new notices found
2025-09-18 13:51:12 |  1.83s   | 🎈No new notices found
2025-09-18 14:15:00 |  1.64s   | 🎈No new notices found
2025-09-18 14:40:49 |  1.70s   | 🎈No new notices found
2025-09-18 14:54:15 |  1.58s   | 🎈No new notices found
2025-09-18 15:18:27 |  1.30s   | 🎈No new notices found
2025-09-18 15:34:41 |  1.78s   | 🎈No new notices found
2025-09-18 15:45:53 |  1.58s   | 🎈No new notices found
2025-09-18 15:56:37 |  2.04s   | 🎈No new notices found
2025-09-18 16:23:20 |  3.03s   | 🎈No new notices found
2025-09-18 16:40:09 |  1.75s   | 🎈No new notices found
2025-09-18 16:51:19 |  1.81s   | 🎈No new notices found
2025-09-18 17:08:56 |  1.25s   | 🎈No new notices found
2025-09-18 17:25:18 |  1.86s   | 🎈No new notices found
2025-09-18 17:38:00 |  1.17s   | 🎈No new notices found
2025-09-18 17:48:54 |  1.38s   | 🎈No new notices found
2025-09-18 17:59:37 |  2.21s   | 🎈No new notices found
2025-09-18 18:53:04 |  1.98s   | 🎈No new notices found
2025-09-18 19:23:49 |  1.60s   | 🎈No new notices found
2025-09-18 19:42:28 |  1.41s   | 🎈No new notices found
2025-09-18 19:53:05 |  1.88s   | 🎈No new notices found
2025-09-18 20:15:22 |  1.44s   | 🎈No new notices found
2025-09-18 20:36:04 |  1.65s   | 🎈No new notices found
2025-09-18 20:47:17 |  2.98s   | 🎈No new notices found
2025-09-18 20:58:04 |  1.90s   | 🎈No new notices found
2025-09-18 21:27:07 |  1.80s   | 🎈No new notices found
2025-09-18 21:42:03 |  3.06s   | 🎈No new notices found
2025-09-18 21:53:12 |  1.63s   | 🎈No new notices found
2025-09-18 22:18:16 |  1.54s   | 🎈No new notices found
2025-09-18 22:40:54 |  2.28s   | 🎈No new notices found
2025-09-18 22:53:08 |  2.02s   | 🎈No new notices found
2025-09-18 23:12:54 |  1.35s   | 🎈No new notices found
2025-09-18 23:31:02 |  3.35s   | 🎈No new notices found
2025-09-18 23:43:27 |  1.44s   | 🎈No new notices found
2025-09-18 23:54:03 |  3.14s   | 🎈No new notices found
2025-09-19 00:24:58 |  1.39s   | 🎈No new notices found
2025-09-19 00:48:07 |  2.87s   | 🎈No new notices found
2025-09-19 00:58:33 |  1.74s   | 🎈No new notices found
2025-09-19 01:19:44 |  2.14s   | 🎈No new notices found
2025-09-19 01:30:12 |  1.72s   | 🎈No new notices found
2025-09-19 01:41:01 |  1.71s   | 🎈No new notices found
2025-09-19 01:52:12 |  1.82s   | 🎈No new notices found
2025-09-19 02:14:10 |  2.87s   | 🎈No new notices found
2025-09-19 02:32:54 |  1.84s   | 🎈No new notices found
2025-09-19 02:45:09 |  1.85s   | 🎈No new notices found
2025-09-19 02:56:12 |  3.00s   | 🎈No new notices found
2025-09-19 03:19:07 |  2.34s   | 🎈No new notices found
2025-09-19 03:31:29 |  1.97s   | 🎈No new notices found
2025-09-19 03:42:35 |  1.86s   | 🎈No new notices found
2025-09-19 03:53:43 |  1.64s   | 🎈No new notices found
2025-09-19 04:13:10 |  1.62s   | 🎈No new notices found
2025-09-19 04:30:52 |  2.15s   | 🎈No new notices found
2025-09-19 04:41:38 |  1.73s   | 🎈No new notices found
2025-09-19 04:52:43 |  1.57s   | 🎈No new notices found
2025-09-19 05:12:54 |  1.81s   | 🎈No new notices found
2025-09-19 05:28:17 |  3.10s   | 🎈No new notices found
2025-09-19 05:40:39 |  1.86s   | 🎈No new notices found
2025-09-19 05:51:46 |  3.02s   | 🎈No new notices found
2025-09-19 06:56:22 |  3.01s   | 🎈No new notices found
2025-09-19 08:24:48 |  4.79s   | 🎈No new notices found
2025-09-19 09:12:51 |  1.95s   | 🎈No new notices found
2025-09-19 09:43:34 |  1.62s   | 🎈No new notices found
2025-09-19 09:54:37 |  2.71s   | 🎈No new notices found
2025-09-19 10:21:41 |  1.66s   | 🎈No new notices found
2025-09-19 10:40:28 |  2.97s   | 🎈No new notices found
2025-09-19 10:51:43 |  1.44s   | 🎈No new notices found
2025-09-19 11:11:36 |  1.72s   | 🎈No new notices found
2025-09-19 11:31:41 |  3.25s   | 🎈No new notices found
2025-09-19 11:43:08 |  3.19s   | 🎈No new notices found
2025-09-19 11:54:21 |  1.64s   | 🎈No new notices found
2025-09-19 12:26:29 |  1.65s   | 🎈No new notices found
2025-09-19 12:48:35 |  2.88s   | 🎈No new notices found
2025-09-19 12:59:21 |  1.81s   | 🎈No new notices found
2025-09-19 13:24:26 |  1.67s   | 🎈No new notices found
2025-09-19 13:36:45 |  2.10s   | 🎈No new notices found
2025-09-19 13:47:29 |  1.73s   | 🎈No new notices found
2025-09-19 13:58:31 |  4.97s   | 🎈No new notices found
2025-09-19 14:33:02 |  4.82s   | 🎈No new notices found
2025-09-19 14:49:35 |  0.91s   | 🎈No new notices found
2025-09-19 15:00:57 |  3.10s   | 🎈No new notices found
2025-09-19 15:28:32 |  1.85s   | 🎈No new notices found
2025-09-19 15:42:23 |  1.80s   | 🎈No new notices found
2025-09-19 15:52:57 |  3.34s   | 🎈No new notices found
2025-09-19 16:16:32 |  1.20s   | 🎈No new notices found
2025-09-19 16:38:15 |  2.02s   | 🎈No new notices found
2025-09-19 16:49:29 |  3.24s   | 🎈No new notices found
2025-09-19 17:00:03 |  3.18s   | 🎈No new notices found
2025-09-19 17:22:05 |  4.35s   | 🎈No new notices found
2025-09-19 17:34:27 |  1.98s   | 🎈No new notices found
2025-09-19 17:44:54 |  1.85s   | 🎈No new notices found
2025-09-19 17:55:46 |  2.03s   | 🎈No new notices found
2025-09-19 18:42:09 |  1.92s   | 🎈No new notices found
2025-09-19 19:16:15 |  3.82s   | 🎈No new notices found
2025-09-19 19:40:03 |  1.71s   | 🎈No new notices found
2025-09-19 19:51:05 |  1.54s   | 🎈No new notices found
2025-09-19 20:10:41 |  1.35s   | 🎈No new notices found
2025-09-19 20:32:58 |  1.71s   | 🎈No new notices found
2025-09-19 20:46:08 |  1.70s   | 🎈No new notices found
2025-09-19 20:56:36 |  1.77s   | 🎈No new notices found
2025-09-19 21:23:03 |  1.65s   | 🎈No new notices found
2025-09-19 21:37:51 |  1.36s   | 🎈No new notices found
2025-09-19 21:48:52 |  2.70s   | 🎈No new notices found
2025-09-19 21:59:27 |  1.91s   | 🎈No new notices found
2025-09-19 22:31:50 |  3.01s   | 🎈No new notices found
2025-09-19 22:47:57 |  2.94s   | 🎈No new notices found
2025-09-19 22:58:42 |  1.82s   | 🎈No new notices found
2025-09-19 23:22:00 |  1.97s   | 🎈No new notices found
2025-09-19 23:36:06 |  1.36s   | 🎈No new notices found
2025-09-19 23:47:15 |  2.04s   | 🎈No new notices found
2025-09-19 23:57:54 |  1.57s   | 🎈No new notices found
2025-09-20 00:34:30 |  1.57s   | 🎈No new notices found
2025-09-20 00:49:55 |  1.01s   | 🎈No new notices found
2025-09-20 01:01:14 |  1.49s   | 🎈No new notices found
2025-09-20 01:20:51 |  1.95s   | 🎈No new notices found
2025-09-20 01:32:14 |  4.75s   | 🎈No new notices found
2025-09-20 01:43:25 |  1.59s   | 🎈No new notices found
2025-09-20 01:53:57 |  3.03s   | 🎈No new notices found
2025-09-20 02:17:51 |  4.82s   | 🎈No new notices found
2025-09-20 02:33:38 |  2.00s   | 🎈No new notices found
2025-09-20 02:44:47 |  1.78s   | 🎈No new notices found
2025-09-20 02:55:13 |  4.94s   | 🎈No new notices found
2025-09-20 03:16:41 |  4.87s   | 🎈No new notices found
2025-09-20 03:28:44 |  4.84s   | 🎈No new notices found
2025-09-20 03:39:53 |  2.07s   | 🎈No new notices found
2025-09-20 03:50:37 |  1.67s   | 🎈No new notices found
2025-09-20 04:09:04 |  1.69s   | 🎈No new notices found
2025-09-20 04:29:26 |  3.03s   | 🎈No new notices found
2025-09-20 04:40:52 |  1.46s   | 🎈No new notices found
2025-09-20 04:51:56 |  1.34s   | 🎈No new notices found
2025-09-20 05:11:01 |  2.92s   | 🎈No new notices found
2025-09-20 05:27:13 |  1.95s   | 🎈No new notices found
2025-09-20 05:39:15 |  2.87s   | 🎈No new notices found
2025-09-20 05:50:16 |  2.46s   | 🎈No new notices found
2025-09-20 06:39:30 |  1.92s   | 🎈No new notices found
2025-09-20 08:08:25 |  2.89s   | 🎈No new notices found
2025-09-20 09:02:36 |  1.68s   | 🎈No new notices found
2025-09-20 09:34:36 |  1.47s   | 🎈No new notices found
2025-09-20 09:48:12 |  3.16s   | 🎈No new notices found
2025-09-20 09:58:51 |  1.68s   | 🎈No new notices found
2025-09-20 10:29:01 |  1.28s   | 🎈No new notices found
2025-09-20 10:43:06 |  1.08s   | 🎈No new notices found
2025-09-20 10:54:14 |  1.68s   | 🎈No new notices found
2025-09-20 11:15:51 |  1.71s   | 🎈No new notices found
2025-09-20 11:33:12 |  1.62s   | 🎈No new notices found
2025-09-20 11:43:55 |  2.02s   | 🎈No new notices found
2025-09-20 11:54:41 |  1.19s   | 🎈No new notices found
2025-09-20 12:25:04 |  1.82s   | 🎈No new notices found
2025-09-20 12:45:56 |  1.74s   | 🎈No new notices found
2025-09-20 12:56:33 |  1.56s   | 🎈No new notices found
2025-09-20 13:19:04 |  1.53s   | 🎈No new notices found
2025-09-20 13:29:39 |  3.16s   | 🎈No new notices found
2025-09-20 13:40:07 |  1.38s   | 🎈No new notices found
2025-09-20 13:50:34 |  1.35s   | 🎈No new notices found
2025-09-20 14:11:59 |  2.94s   | 🎈No new notices found
2025-09-20 14:34:48 |  1.23s   | 🎈No new notices found
2025-09-20 14:48:12 |  3.13s   | 🎈No new notices found
2025-09-20 14:58:50 |  1.26s   | 🎈No new notices found
2025-09-20 15:24:07 |  1.74s   | 🎈No new notices found
2025-09-20 15:35:56 |  3.18s   | 🎈No new notices found
2025-09-20 15:46:41 |  3.41s   | 🎈No new notices found
2025-09-20 15:57:38 |  1.36s   | 🎈No new notices found
2025-09-20 16:23:34 |  2.95s   | 🎈No new notices found
2025-09-20 16:38:15 |  1.66s   | 🎈No new notices found
2025-09-20 16:49:34 |  1.77s   | 🎈No new notices found
2025-09-20 17:00:12 |  1.30s   | 🎈No new notices found
2025-09-20 17:19:34 |  3.50s   | 🎈No new notices found
2025-09-20 17:30:11 |  1.81s   | 🎈No new notices found
2025-09-20 17:40:53 |  1.42s   | 🎈No new notices found
2025-09-20 17:51:38 |  1.70s   | 🎈No new notices found
2025-09-20 18:21:06 |  1.47s   | 🎈No new notices found
2025-09-20 18:55:58 |  1.60s   | 🎈No new notices found
2025-09-20 19:23:35 |  3.17s   | 🎈No new notices found
2025-09-20 19:37:13 |  1.50s   | 🎈No new notices found
2025-09-20 19:48:19 |  1.90s   | 🎈No new notices found
2025-09-20 19:58:50 |  3.24s   | 🎈No new notices found
2025-09-20 20:22:01 |  2.13s   | 🎈No new notices found
2025-09-20 20:35:52 |  1.43s   | 🎈No new notices found
2025-09-20 20:47:08 |  1.34s   | 🎈No new notices found
2025-09-20 20:57:54 |  1.76s   | 🎈No new notices found
2025-09-20 21:22:48 |  1.09s   | 🎈No new notices found
2025-09-20 21:35:09 |  1.68s   | 🎈No new notices found
2025-09-20 21:46:25 |  2.88s   | 🎈No new notices found
2025-09-20 21:57:04 |  1.26s   | 🎈No new notices found
2025-09-20 22:25:43 |  1.46s   | 🎈No new notices found
2025-09-20 22:40:10 |  1.86s   | 🎈No new notices found
2025-09-20 22:50:38 |  2.97s   | 🎈No new notices found
2025-09-20 23:07:09 |  3.05s   | 🎈No new notices found
2025-09-20 23:24:18 |  1.82s   | 🎈No new notices found
2025-09-20 23:36:16 |  1.83s   | 🎈No new notices found
2025-09-20 23:47:23 |  1.77s   | 🎈No new notices found
2025-09-20 23:58:08 |  3.00s   | 🎈No new notices found
2025-09-21 00:31:21 |  1.77s   | 🎈No new notices found
2025-09-21 00:44:38 |  1.32s   | 🎈No new notices found
2025-09-21 00:55:30 |  1.50s   | 🎈No new notices found
2025-09-21 01:13:25 |  1.60s   | 🎈No new notices found
2025-09-21 01:24:13 |  1.92s   | 🎈No new notices found
2025-09-21 01:35:59 |  1.33s   | 🎈No new notices found
2025-09-21 01:47:02 |  1.05s   | 🎈No new notices found
2025-09-21 01:57:37 |  1.97s   | 🎈No new notices found
2025-09-21 02:23:20 |  1.34s   | 🎈No new notices found
2025-09-21 02:35:06 |  1.74s   | 🎈No new notices found
2025-09-21 02:46:01 |  1.71s   | 🎈No new notices found
2025-09-21 02:56:25 |  1.62s   | 🎈No new notices found
2025-09-21 03:17:08 |  2.06s   | 🎈No new notices found
2025-09-21 03:27:52 |  4.72s   | 🎈No new notices found
2025-09-21 03:39:14 |  3.13s   | 🎈No new notices found
2025-09-21 03:50:08 |  1.66s   | 🎈No new notices found
2025-09-21 04:07:10 |  2.55s   | 🎈No new notices found
2025-09-21 04:27:35 |  1.92s   | 🎈No new notices found
2025-09-21 04:39:38 |  2.04s   | 🎈No new notices found
2025-09-21 04:50:13 |  1.90s   | 🎈No new notices found
2025-09-21 05:07:44 |  5.50s   | 🎈No new notices found
2025-09-21 05:24:58 |  2.75s   | 🎈No new notices found
2025-09-21 05:36:46 |  2.86s   | 🎈No new notices found
2025-09-21 05:47:44 |  2.78s   | 🎈No new notices found
2025-09-21 05:58:11 |  1.62s   | 🎈No new notices found
2025-09-21 08:05:27 |  1.97s   | 🎈No new notices found
2025-09-21 09:13:10 |  1.50s   | 🎈No new notices found
2025-09-21 09:46:17 |  1.84s   | 🎈No new notices found
2025-09-21 09:57:37 |  1.58s   | 🎈No new notices found
2025-09-21 10:28:24 |  2.37s   | 📢Found 1 new notices --> sent to telegram bot
2025-09-21 10:43:36 |  1.54s   | 🎈No new notices found
2025-09-21 10:54:27 |  1.30s   | 🎈No new notices found
2025-09-21 11:16:31 |  0.92s   | 🎈No new notices found
2025-09-21 11:33:25 |  1.14s   | 🎈No new notices found
2025-09-21 11:44:15 |  1.84s   | 🎈No new notices found
2025-09-21 11:55:19 |  3.02s   | 🎈No new notices found
2025-09-21 12:28:27 |  1.34s   | 🎈No new notices found
2025-09-21 12:47:08 |  1.71s   | 🎈No new notices found
2025-09-21 12:58:01 |  1.51s   | 🎈No new notices found
2025-09-21 13:20:37 |  2.92s   | 🎈No new notices found
2025-09-21 13:31:37 |  1.12s   | 🎈No new notices found
2025-09-21 13:42:30 |  1.20s   | 🎈No new notices found
2025-09-21 13:53:32 |  3.18s   | 🎈No new notices found
2025-09-21 14:17:41 |  1.78s   | 🎈No new notices found
